DATAFLOW,LAST UPDATE,freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,France,2004,12.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,France,2005,16.23,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,France,2006,20.69,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,France,2007,25.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,France,2008,29.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,France,2009,23.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Croatia,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Croatia,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2000,29.11,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2001,31.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2002,21.76,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2003,21.34,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2004,17.24,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2005,22.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2006,18.75,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2007,24.95,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2008,30.50,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2010,19.79,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2011,22.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2012,23.34,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2013,21.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2014,,c
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2015,,c
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2016,,c
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2017,,c
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2018,,c
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2019,24.51,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2020,,c
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2021,,c
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2022,43.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Hungary,2023,49.76,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2000,38.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2001,37.75,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2002,34.76,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2003,33.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2004,32.42,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2005,24.29,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2006,35.97,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2007,33.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2008,47.58,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2009,44.77,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2010,39.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2011,45.75,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2012,36.98,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2013,39.99,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2014,54.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2015,56.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2016,45.67,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2017,34.57,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2018,34.20,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2019,42.29,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2020,42.18,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2021,41.00,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2022,57.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Italy,2023,54.43,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Luxembourg,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Luxembourg,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2005,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2006,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2007,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2008,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2009,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2010,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2011,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2012,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2013,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Latvia,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Poland,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Poland,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2000,29.90,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2001,31.27,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2002,29.17,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2003,29.10,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2004,16.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2005,20.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2006,23.02,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2007,28.07,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2008,38.37,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2009,22.54,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2010,27.18,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2011,29.45,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2012,29.67,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2013,27.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2014,29.60,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2015,30.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2016,27.40,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2017,27.65,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2018,31.22,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2019,33.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2020,36.50,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2021,34.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2022,48.68,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Portugal,2023,53.15,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Slovenia,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Slovenia,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Slovakia,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Rice - prices per 100 kg,Slovakia,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2000,32.27,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2001,43.53,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2005,30.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2007,25.66,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2008,34.10,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2009,25.39,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Austria,2018,27.17,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Belgium,2014,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Belgium,2015,,z
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2000,5.87,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2001,6.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2002,4.88,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2003,6.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2004,6.25,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2005,7.92,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2006,6.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2007,29.15,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2008,24.85,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2009,21.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2010,30.41,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2011,21.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2012,32.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2013,23.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2014,45.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2015,23.66,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2016,32.27,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2017,33.32,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2018,26.01,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2019,30.75,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2020,31.52,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2021,32.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2022,34.56,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Bulgaria,2023,35.28,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2000,61.13,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2001,61.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2002,56.83,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2003,57.04,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2004,47.28,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2005,81.46,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2006,86.47,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2007,71.98,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2008,74.56,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2009,66.21,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2010,81.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2011,59.44,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2012,82.91,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2013,69.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2014,73.72,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2015,87.32,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2016,91.07,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2017,86.23,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2018,88.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2019,118.93,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2020,164.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2021,151.48,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2022,191.73,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Czechia,2023,146.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2000,79.25,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2001,59.31,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2002,70.26,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2003,87.97,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2004,42.05,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2005,59.83,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2006,102.89,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2007,62.49,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2008,56.30,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2009,50.94,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2010,60.59,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2011,42.90,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2012,59.08,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2013,53.81,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2014,89.56,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2015,59.43,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2016,68.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2017,205.63,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2018,203.03,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2019,81.82,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2020,80.01,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2021,104.68,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2022,75.12,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Germany,2023,73.35,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Greece,2000,44.10,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Greece,2001,45.79,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Greece,2002,50.38,
ESTAT:APRI_AP_CRPOUTA(1.0),03/12/24 11:00:00,Annual,Euro,Tomatoes in the open: all qualities - prices per 100 kg,Greece,2003,52.93,
